timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699447000031,262,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4492,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,262,0,0
1699447001076,698,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,32810,2476,5,5,null,0,1,0
1699447001076,208,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,26665,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,207,0,0
1699447001285,490,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6145,1725,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,226,0,0
1699447001285,226,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1659,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,226,0,0
1699447001511,264,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4486,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,264,0,0
1699447001421,1198,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,106235,1547,5,5,null,0,4,320
1699447001424,574,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4504,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,574,0,320
1699447001999,624,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101731,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,330,0,0
1699447002091,1088,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,106229,1547,5,5,null,0,2,269
1699447002093,538,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4490,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,538,0,269
1699447002631,550,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101739,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,344,0,0
1699447004324,1182,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,106226,1547,5,5,null,0,1,315
1699447004325,596,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4487,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,596,0,315
1699447004921,586,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101739,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,355,0,0
1699447005294,1204,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,106229,1547,5,5,null,0,2,314
1699447005296,569,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4498,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,569,0,314
1699447005865,635,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101731,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,349,0,0
1699447006776,1325,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,106233,1547,5,5,null,0,2,303
1699447006778,580,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4502,821,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,580,0,303
1699447007358,745,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101731,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,455,0,0
1699447003624,7494,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-5,,false,,214766,21749,5,5,null,0,5,0
1699447003624,492,login-11,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6277,2146,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,234,0,0
1699447003624,234,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,1183,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,234,0,0
1699447003858,258,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4618,963,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,257,0,0
1699447004116,484,login-13,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6161,1731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,232,0,0
1699447004116,232,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,232,0,0
1699447004348,252,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4502,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,252,0,0
1699447004601,614,login-16,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101731,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,331,0,0
1699447005215,114,login-17,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,113,0,0
1699447005329,111,login-18,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,110,0,0
1699447005440,229,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=12%3A36,229,0,0
1699447005669,219,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,219,0,0
1699447005888,240,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,240,0,0
1699447006128,250,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,250,0,0
1699447006378,226,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,226,0,0
1699447006604,559,login-25,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6146,1519,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,252,0,0
1699447006604,252,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,252,0,0
1699447006857,306,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4487,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,306,0,0
1699447007164,341,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,341,0,0
1699447007506,340,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,340,0,0
1699447007846,570,login-29,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6149,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,280,0,0
1699447007846,280,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,280,0,0
1699447008126,290,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4490,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,290,0,0
1699447008416,507,login-31,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6139,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,234,0,0
1699447008416,234,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,234,0,0
1699447008650,273,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4480,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,273,0,0
1699447008923,628,login-34,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6147,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,320,0,0
1699447008923,320,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,320,0,0
1699447009243,308,login-34-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4488,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,308,0,0
1699447009552,515,login-33,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6155,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,229,0,0
1699447009552,229,login-33-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,229,0,0
1699447009781,286,login-33-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4496,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,286,0,0
1699447010068,574,login-36,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6158,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,232,0,0
1699447010068,233,login-36-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,232,0,0
1699447010301,341,login-36-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4499,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,341,0,0
1699447010642,481,login-35,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6149,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,231,0,0
1699447010642,231,login-35-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,231,0,0
1699447010874,249,login-35-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4490,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,249,0,0
1699447004182,7555,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-4,,false,,214777,21735,5,5,null,0,6,0
1699447004182,514,login-11,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6275,2132,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,254,0,0
1699447004182,254,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,1169,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,254,0,0
1699447004437,259,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4616,963,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,259,0,0
1699447004696,528,login-13,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6153,1731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,249,0,0
1699447004696,250,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,249,0,0
1699447004946,278,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4494,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,277,0,0
1699447005224,587,login-16,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101754,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,278,0,0
1699447005811,137,login-17,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,137,0,0
1699447005949,135,login-18,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,134,0,0
1699447006084,223,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=12%3A36,223,0,0
1699447006307,240,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,240,0,0
1699447006547,301,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,301,0,0
1699447006849,213,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,213,0,0
1699447007062,287,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,287,0,0
1699447007349,535,login-25,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6143,1519,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,286,0,0
1699447007349,286,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,286,0,0
1699447007635,249,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,249,0,0
1699447007885,275,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,275,0,0
1699447008161,319,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,319,0,0
1699447008481,557,login-29,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6157,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,195,0,0
1699447008481,195,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,195,0,0
1699447008676,362,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4498,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,362,0,0
1699447009038,568,login-31,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6143,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,243,0,0
1699447009038,243,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,243,0,0
1699447009281,325,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,325,0,0
1699447009606,572,login-34,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6143,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,291,0,0
1699447009606,291,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,291,0,0
1699447009897,281,login-34-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,281,0,0
1699447010178,626,login-33,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6140,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,254,0,0
1699447010178,254,login-33-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,254,0,0
1699447010432,372,login-33-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4481,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,372,0,0
1699447010804,509,login-36,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6160,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,248,0,0
1699447010804,248,login-36-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,248,0,0
1699447011052,261,login-36-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4501,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,261,0,0
1699447011313,429,login-35,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6155,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,190,0,0
1699447011313,190,login-35-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,190,0,0
1699447011503,239,login-35-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4496,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,239,0,0
1699447006508,7748,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-3,,false,,214816,21732,5,5,null,0,7,0
1699447006508,574,login-11,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6276,2129,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,275,0,0
1699447006508,275,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,1166,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,275,0,0
1699447006783,299,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4617,963,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,299,0,0
1699447007083,582,login-13,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6137,1731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,274,0,0
1699447007083,274,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,274,0,0
1699447007358,307,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4478,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,307,0,0
1699447007666,748,login-16,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101746,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,388,0,0
1699447008414,141,login-17,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,141,0,0
1699447008555,81,login-18,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,80,0,0
1699447008637,302,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=12%3A36,302,0,0
1699447008939,289,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,289,0,0
1699447009229,333,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,333,0,0
1699447009562,311,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,311,0,0
1699447009873,281,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,281,0,0
1699447010154,633,login-25,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6167,1519,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,253,0,0
1699447010154,253,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,253,0,0
1699447010407,380,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4508,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,380,0,0
1699447010787,242,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,242,0,0
1699447011029,322,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,322,0,0
1699447011352,421,login-29,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6164,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,192,0,0
1699447011352,192,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,192,0,0
1699447011544,229,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4505,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,229,0,0
1699447011774,559,login-31,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6150,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,261,0,0
1699447011774,261,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,261,0,0
1699447012035,298,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4491,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,298,0,0
1699447012334,480,login-34,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6157,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,202,0,0
1699447012334,202,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,202,0,0
1699447012537,277,login-34-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4498,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,277,0,0
1699447012815,478,login-33,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6154,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,236,0,0
1699447012815,236,login-33-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,236,0,0
1699447013052,241,login-33-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4495,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,241,0,0
1699447013293,483,login-36,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6146,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,194,0,0
1699447013293,194,login-36-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,194,0,0
1699447013487,289,login-36-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4487,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,289,0,0
1699447013776,488,login-35,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6165,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,262,0,0
1699447013776,262,login-35-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,262,0,0
1699447014038,226,login-35-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4506,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,226,0,0
1699447007502,8979,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-2,,false,,214816,21743,5,5,null,0,8,0
1699447007503,599,login-11,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,6289,2140,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,290,0,0
1699447007503,290,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1659,1177,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,290,0,0
1699447007793,309,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4630,963,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,309,0,0
1699447008102,535,login-13,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,6149,1731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,250,0,0
1699447008102,251,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1659,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,250,0,0
1699447008354,283,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4490,863,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,283,0,0
1699447008638,666,login-16,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101754,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,377,0,0
1699447009304,113,login-17,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,107,0,0
1699447009418,116,login-18,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,115,0,0
